transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
419,2019-04-17,10:07:00,8,42,0,N,1,2,84,1,0.80,0.80,N
419,2019-04-17,10:07:00,8,42,0,N,1,5,77,1,3.00,3.00,N
426,2019-04-17,11:15:09,8,44,0,Y,1,1,44,2,5.00,2.50,N
427,2019-04-17,09:33:56,8,6,0,Y,1,1,23,1,2.50,2.50,N
427,2019-04-17,09:33:56,8,6,0,Y,1,5,76,1,3.50,3.50,N
429,2019-04-17,09:42:34,8,42,0,N,1,1,57,2,6.20,3.10,N
429,2019-04-17,09:42:34,8,42,0,N,1,5,73,1,3.75,3.75,N
430,2019-04-17,07:22:34,8,6,0,N,1,1,32,2,6.00,3.00,N
436,2019-04-17,09:09:18,8,44,0,N,1,1,49,1,3.00,3.00,N
436,2019-04-17,09:09:18,8,44,0,N,1,5,71,1,3.75,3.75,N
437,2019-04-17,10:03:20,8,6,0,N,1,1,51,1,3.00,3.00,N
437,2019-04-17,10:03:20,8,6,0,N,1,5,69,1,3.25,3.25,N
447,2019-04-17,07:29:15,8,44,8316,Y,1,1,47,2,6.00,3.00,N
447,2019-04-17,07:29:15,8,44,8316,Y,1,5,77,1,3.00,3.00,N
448,2019-04-17,10:35:17,8,6,0,N,1,1,44,1,2.50,2.50,N
448,2019-04-17,10:35:17,8,6,0,N,1,5,71,1,3.75,3.75,N
455,2019-04-17,10:39:02,8,44,0,Y,1,1,37,2,6.00,3.00,N
455,2019-04-17,10:39:02,8,44,0,Y,1,2,84,1,0.80,0.80,N
455,2019-04-17,10:39:02,8,44,0,Y,1,5,78,1,4.50,4.50,N
458,2019-04-17,09:23:14,8,42,0,N,1,1,50,1,2.50,2.50,N
458,2019-04-17,09:23:14,8,42,0,N,1,5,77,1,3.00,3.00,N
460,2019-04-17,08:05:59,8,42,0,N,1,1,54,1,2.50,2.50,N
465,2019-04-17,07:20:17,8,44,0,Y,1,1,32,1,3.00,3.00,N
465,2019-04-17,07:20:17,8,44,0,Y,1,5,72,1,3.25,3.25,N
471,2019-04-17,09:42:24,8,42,0,N,1,1,47,2,6.00,3.00,N
471,2019-04-17,09:42:24,8,42,0,N,1,5,74,1,3.50,3.50,N
479,2019-04-17,08:16:55,8,44,0,Y,1,1,22,2,4.00,2.00,N
479,2019-04-17,08:16:55,8,44,0,Y,7,1,7,1,19.75,19.75,N
484,2019-04-17,07:19:55,8,44,0,N,1,1,51,2,6.00,3.00,N
484,2019-04-17,07:19:55,8,44,0,N,1,5,79,1,3.75,3.75,N
497,2019-04-17,08:13:00,8,6,0,N,1,1,23,2,5.00,2.50,N
497,2019-04-17,08:13:00,8,6,0,N,1,5,71,1,3.75,3.75,N
503,2019-04-17,06:31:58,8,42,0,N,1,1,61,1,4.75,4.75,N
507,2019-04-17,07:11:38,8,42,0,N,1,1,47,2,6.00,3.00,N
507,2019-04-17,07:11:38,8,42,0,N,1,5,75,1,3.50,3.50,N
514,2019-04-17,10:47:05,8,42,0,Y,1,1,41,1,4.25,4.25,N
514,2019-04-17,10:47:05,8,42,0,Y,1,2,65,2,1.60,0.80,N
514,2019-04-17,10:47:05,8,42,0,Y,1,5,74,1,3.50,3.50,N
516,2019-04-17,09:32:09,8,6,0,Y,1,1,53,1,3.00,3.00,N
524,2019-04-17,10:05:37,8,6,0,Y,1,1,37,2,6.00,3.00,N
524,2019-04-17,10:05:37,8,6,0,Y,1,2,65,2,1.60,0.80,N
532,2019-04-17,07:30:46,8,42,8167,N,1,1,45,2,6.00,3.00,N
533,2019-04-17,10:53:19,8,42,0,Y,1,1,42,1,2.50,2.50,N
533,2019-04-17,10:53:19,8,42,0,Y,1,5,74,1,3.50,3.50,N
534,2019-04-17,07:39:39,8,42,0,Y,1,1,41,1,4.25,4.25,N
534,2019-04-17,07:39:39,8,42,0,Y,1,2,63,2,1.60,0.80,N
542,2019-04-17,11:05:54,8,6,0,Y,1,1,47,2,6.00,3.00,N
547,2019-04-17,10:00:22,8,44,8114,N,1,1,40,2,7.50,3.75,N
547,2019-04-17,10:00:22,8,44,8114,N,1,5,77,1,3.00,3.00,N
566,2019-04-17,08:49:49,8,42,0,Y,1,1,42,1,2.50,2.50,N
566,2019-04-17,08:49:49,8,42,0,Y,1,5,78,1,4.50,4.50,N
569,2019-04-17,10:09:05,8,44,0,Y,1,1,24,2,6.00,3.00,N
572,2019-04-17,09:28:53,8,42,0,Y,1,1,50,1,2.50,2.50,N
572,2019-04-17,09:28:53,8,42,0,Y,1,5,72,1,3.25,3.25,N
575,2019-04-17,11:01:41,8,44,0,Y,1,1,27,2,7.00,3.50,N
575,2019-04-17,11:01:41,8,44,0,Y,1,5,73,1,3.75,3.75,N
579,2019-04-17,09:54:37,8,6,0,Y,1,1,31,2,4.40,2.20,N
579,2019-04-17,09:54:37,8,6,0,Y,1,5,71,1,3.75,3.75,N
580,2019-04-17,08:37:27,8,42,8241,N,1,1,58,1,3.50,3.50,N
593,2019-04-17,10:26:03,8,42,0,N,1,1,30,1,3.00,3.00,N
600,2019-04-17,10:36:46,8,6,8048,Y,1,1,23,2,5.00,2.50,N
600,2019-04-17,10:36:46,8,6,8048,Y,1,5,79,1,3.75,3.75,N
604,2019-04-17,10:49:54,8,6,8025,N,1,1,54,2,5.00,2.50,N
604,2019-04-17,10:49:54,8,6,8025,N,1,5,75,1,3.50,3.50,N
609,2019-04-17,07:43:17,8,42,0,N,1,1,25,2,4.40,2.20,N
609,2019-04-17,07:43:17,8,42,0,N,1,5,75,1,3.50,3.50,N
612,2019-04-17,11:16:13,8,44,0,N,1,1,22,2,4.00,2.00,N
612,2019-04-17,11:16:13,8,44,0,N,1,5,75,1,3.50,3.50,N
613,2019-04-17,09:27:04,8,42,0,Y,1,1,58,1,3.50,3.50,N
622,2019-04-17,11:27:32,8,42,0,N,1,1,22,2,4.00,2.00,N
622,2019-04-17,11:27:32,8,42,0,N,1,5,79,1,3.75,3.75,N
629,2019-04-17,10:12:48,8,44,8218,N,1,1,56,1,2.55,2.55,N
629,2019-04-17,10:12:48,8,44,8218,N,1,5,74,1,3.50,3.50,N
630,2019-04-17,09:45:46,8,42,8217,N,1,1,22,2,4.00,2.00,N
634,2019-04-17,06:30:18,8,6,0,Y,1,4,87,1,2.10,2.10,Y
634,2019-04-17,06:30:18,8,6,0,Y,1,5,77,1,3.00,3.00,N
634,2019-04-17,06:30:18,8,6,0,Y,1,6,72,1,3.25,3.25,Y
650,2019-04-17,07:03:57,8,44,0,N,1,1,50,2,5.00,2.50,N
650,2019-04-17,07:03:57,8,44,0,N,1,5,73,1,3.75,3.75,N
660,2019-04-17,09:50:22,8,42,0,N,1,1,58,2,7.00,3.50,N
670,2019-04-17,10:04:10,8,42,0,Y,1,1,55,1,4.00,4.00,N
671,2019-04-17,09:49:15,8,44,8207,Y,1,1,44,1,2.50,2.50,N
672,2019-04-17,09:39:05,8,42,0,Y,1,1,22,1,2.00,2.00,N
688,2019-04-17,09:39:34,8,44,8101,Y,1,1,46,2,5.00,2.50,N
694,2019-04-17,09:59:33,8,42,0,Y,1,1,35,1,3.10,3.10,N
700,2019-04-17,11:21:53,8,6,0,Y,1,1,49,2,6.00,3.00,N
702,2019-04-17,08:10:27,8,6,0,N,1,1,51,2,6.00,3.00,N
706,2019-04-17,07:22:27,8,42,0,N,1,1,49,1,3.00,3.00,N
706,2019-04-17,07:22:27,8,42,0,N,1,5,73,1,3.75,3.75,N
711,2019-04-17,06:32:07,8,6,8052,Y,1,1,52,2,5.00,2.50,N
712,2019-04-17,08:20:37,8,44,8105,Y,1,1,37,2,6.00,3.00,N
712,2019-04-17,08:20:37,8,44,8105,Y,1,2,63,2,1.60,0.80,N
721,2019-04-17,08:16:31,8,44,0,N,1,1,56,1,2.55,2.55,N
724,2019-04-17,10:12:51,8,42,0,Y,1,1,41,1,4.25,4.25,N
726,2019-04-17,09:05:44,8,42,0,Y,1,1,32,1,3.00,3.00,N
726,2019-04-17,09:05:44,8,42,0,Y,1,5,74,1,3.50,3.50,N
727,2019-04-17,07:23:42,8,44,0,N,1,1,26,2,6.00,3.00,N
727,2019-04-17,07:23:42,8,44,0,N,7,1,2,1,18.00,18.00,N
728,2019-04-17,10:01:41,8,44,0,Y,1,1,26,1,3.00,3.00,N
729,2019-04-17,09:13:00,8,44,0,N,1,1,22,2,4.00,2.00,N
735,2019-04-17,06:38:31,8,44,0,N,1,1,39,1,4.25,4.25,N
735,2019-04-17,06:38:31,8,44,0,N,7,1,8,1,45.00,45.00,N
739,2019-04-17,10:54:57,8,6,8065,Y,1,1,46,1,2.50,2.50,N
740,2019-04-17,07:03:23,8,44,0,Y,1,1,37,2,6.00,3.00,N
740,2019-04-17,07:03:23,8,44,0,Y,1,2,84,1,0.80,0.80,N
740,2019-04-17,07:03:23,8,44,0,Y,7,1,5,1,15.00,15.00,N
746,2019-04-17,08:21:38,8,44,0,Y,1,1,23,1,2.50,2.50,N
746,2019-04-17,08:21:38,8,44,0,Y,7,1,14,1,8.95,8.95,N
748,2019-04-17,06:39:38,8,6,0,N,1,1,45,2,6.00,3.00,N
756,2019-04-17,08:32:16,8,6,0,N,1,1,46,1,2.50,2.50,N
757,2019-04-17,07:54:47,8,6,0,N,1,1,61,2,9.50,4.75,N
757,2019-04-17,07:54:47,8,6,0,N,7,1,2,1,18.00,18.00,N
758,2019-04-17,07:48:14,8,6,8206,N,1,1,54,1,2.50,2.50,N
764,2019-04-17,07:05:39,8,44,8478,Y,1,1,59,1,4.50,4.50,N
764,2019-04-17,07:05:39,8,44,8478,Y,7,1,20,1,7.60,7.60,N
768,2019-04-17,10:28:34,8,42,0,N,1,1,29,1,2.50,2.50,N
774,2019-04-17,11:10:59,8,44,0,Y,1,1,46,1,2.50,2.50,N
774,2019-04-17,11:10:59,8,44,0,Y,7,1,17,1,9.50,9.50,N
776,2019-04-17,09:35:38,8,6,0,Y,1,1,51,2,6.00,3.00,N
784,2019-04-17,06:31:19,8,42,0,N,1,1,52,2,5.00,2.50,N
784,2019-04-17,06:31:19,8,42,0,N,1,5,71,1,3.75,3.75,N
785,2019-04-17,08:04:02,8,44,8390,N,1,1,59,1,4.50,4.50,N
785,2019-04-17,08:04:02,8,44,8390,N,1,5,75,1,3.50,3.50,N
791,2019-04-17,09:41:51,8,6,0,N,1,1,27,1,3.50,3.50,N
804,2019-04-17,09:22:04,8,44,0,Y,1,1,32,1,3.00,3.00,N
810,2019-04-17,08:36:03,8,6,0,N,1,1,49,2,6.00,3.00,N
810,2019-04-17,08:36:03,8,6,0,N,1,5,79,1,3.75,3.75,N
821,2019-04-17,07:09:58,8,44,0,Y,1,1,41,1,4.25,4.25,N
821,2019-04-17,07:09:58,8,44,0,Y,1,2,84,2,1.60,0.80,N
821,2019-04-17,07:09:58,8,44,0,Y,1,5,79,1,3.75,3.75,N
828,2019-04-17,06:36:05,8,44,8495,Y,1,1,52,2,5.00,2.50,N
831,2019-04-17,11:21:21,8,42,0,N,1,1,22,2,4.00,2.00,N
838,2019-04-17,11:09:12,8,42,0,Y,1,1,23,1,2.50,2.50,N
844,2019-04-17,08:49:48,8,42,0,Y,1,1,60,1,3.75,3.75,N
848,2019-04-17,10:40:55,8,42,8067,N,1,1,24,1,3.00,3.00,N
860,2019-04-17,06:36:45,8,6,0,N,1,1,55,1,4.00,4.00,N
863,2019-04-17,07:35:05,8,6,0,N,1,1,43,1,3.00,3.00,N
868,2019-04-17,09:53:50,8,42,0,N,1,1,50,2,5.00,2.50,N
868,2019-04-17,09:53:50,8,42,0,N,7,1,9,1,22.50,22.50,N
870,2019-04-17,09:30:27,8,44,0,Y,1,1,32,2,6.00,3.00,N
872,2019-04-17,10:13:11,8,42,0,Y,1,1,37,1,3.00,3.00,N
879,2019-04-17,07:49:56,8,44,0,N,1,1,30,2,6.00,3.00,N
887,2019-04-17,07:13:30,8,42,0,Y,1,1,39,2,8.50,4.25,N
887,2019-04-17,07:13:30,8,42,0,Y,1,2,65,2,1.60,0.80,N
892,2019-04-17,10:31:15,8,6,0,N,1,1,57,2,6.20,3.10,N
907,2019-04-17,10:43:05,8,6,0,N,1,1,49,1,3.00,3.00,N
919,2019-04-17,07:38:29,8,42,8433,Y,1,1,32,2,6.00,3.00,N
919,2019-04-17,07:38:29,8,42,8433,Y,7,1,16,1,8.95,8.95,N
921,2019-04-17,08:34:52,8,6,0,Y,1,1,22,2,4.00,2.00,N
925,2019-04-17,06:34:55,8,6,0,Y,1,1,48,1,2.50,2.50,N
925,2019-04-17,06:34:55,8,6,0,Y,7,1,9,1,22.50,22.50,N
926,2019-04-17,09:29:00,8,44,0,Y,1,1,60,2,7.50,3.75,N
945,2019-04-17,11:16:18,8,44,0,N,1,1,46,2,5.00,2.50,N
952,2019-04-17,11:03:32,8,42,0,Y,1,1,27,1,3.50,3.50,N
953,2019-04-17,10:54:04,8,42,0,Y,1,4,87,2,4.20,2.10,Y
953,2019-04-17,10:54:04,8,42,0,Y,1,5,72,2,6.50,3.25,Y
953,2019-04-17,10:54:04,8,42,0,Y,7,1,19,1,6.40,6.40,N
958,2019-04-17,08:53:28,8,44,0,N,1,1,32,1,3.00,3.00,N
958,2019-04-17,08:53:28,8,44,0,N,7,1,13,1,8.95,8.95,N
969,2019-04-17,08:50:55,8,42,0,Y,1,1,33,1,3.50,3.50,N
970,2019-04-17,09:58:52,8,44,0,N,1,1,25,1,2.20,2.20,N
973,2019-04-17,07:07:45,8,44,8207,Y,1,1,49,1,3.00,3.00,N
974,2019-04-17,09:55:38,8,44,8320,N,1,1,28,2,4.00,2.00,N
983,2019-04-17,07:17:02,8,6,0,Y,1,1,25,1,2.20,2.20,N
985,2019-04-17,08:40:45,8,42,0,Y,1,1,38,2,7.50,3.75,N
985,2019-04-17,08:40:45,8,42,0,Y,1,2,63,2,1.60,0.80,N
986,2019-04-17,07:59:40,8,44,0,Y,1,1,55,2,8.00,4.00,N
989,2019-04-17,11:28:45,8,6,0,N,1,1,52,1,2.50,2.50,N
1000,2019-04-17,09:54:28,8,6,0,Y,1,1,55,2,8.00,4.00,N
1010,2019-04-17,07:35:53,8,6,8368,Y,1,1,27,1,3.50,3.50,N
1021,2019-04-17,09:05:20,8,42,8311,Y,1,4,87,1,2.10,2.10,Y
1021,2019-04-17,09:05:20,8,42,8311,Y,1,6,72,1,3.25,3.25,Y
1021,2019-04-17,09:05:20,8,42,8311,Y,8,8,8,8,360.00,45.00,N
1022,2019-04-17,07:34:06,8,6,0,N,1,1,27,2,7.00,3.50,N
1029,2019-04-17,08:50:12,8,44,0,N,1,1,31,2,4.40,2.20,N
1032,2019-04-17,07:45:01,8,6,0,Y,1,1,42,1,2.50,2.50,N
1067,2019-04-17,08:15:43,8,44,0,N,1,1,39,1,4.25,4.25,N
1067,2019-04-17,08:15:43,8,44,0,N,1,2,64,1,0.80,0.80,N
1068,2019-04-17,07:08:05,8,42,0,N,1,1,24,1,3.00,3.00,N
1068,2019-04-17,07:08:05,8,42,0,N,9,1,83,1,14.00,14.00,N
1074,2019-04-17,09:15:15,8,44,0,Y,1,1,31,2,4.40,2.20,N
1084,2019-04-17,11:22:44,8,6,0,Y,1,1,37,2,6.00,3.00,N
1089,2019-04-17,06:43:56,8,44,0,Y,1,1,29,1,2.50,2.50,N
1100,2019-04-17,06:39:09,8,44,0,Y,1,1,31,1,2.20,2.20,N
1102,2019-04-17,08:32:47,8,42,8356,N,1,1,43,2,6.00,3.00,N
1104,2019-04-17,06:47:11,8,44,8250,Y,1,1,59,2,9.00,4.50,N
1105,2019-04-17,09:43:54,8,44,0,Y,1,1,34,1,2.45,2.45,N
1107,2019-04-17,10:41:08,8,6,8472,N,1,1,23,2,5.00,2.50,N
1109,2019-04-17,09:51:36,8,42,8387,Y,1,1,52,1,2.50,2.50,N
1113,2019-04-17,09:36:03,8,44,8256,Y,1,1,47,2,6.00,3.00,N
1128,2019-04-17,11:28:54,8,6,0,Y,1,1,25,2,4.40,2.20,N
1136,2019-04-17,07:59:56,8,44,8206,N,1,1,60,1,3.75,3.75,N
1146,2019-04-17,09:48:05,8,44,0,N,1,1,60,2,7.50,3.75,N
1150,2019-04-17,07:47:47,8,44,0,N,1,1,51,2,6.00,3.00,N
1152,2019-04-17,08:40:58,8,42,0,N,1,1,44,1,2.50,2.50,N
1153,2019-04-17,08:57:45,8,44,8370,N,1,1,42,2,5.00,2.50,N
1160,2019-04-17,08:10:07,8,44,8235,N,1,1,27,2,7.00,3.50,N
1170,2019-04-17,08:26:20,8,42,0,N,1,1,43,2,6.00,3.00,N
1187,2019-04-17,09:20:04,8,42,8056,Y,1,1,47,2,6.00,3.00,N
1189,2019-04-17,08:18:19,8,6,8240,N,1,1,23,2,5.00,2.50,N
1191,2019-04-17,10:07:06,8,6,0,N,1,1,58,1,3.50,3.50,N
1204,2019-04-17,10:31:27,8,44,8395,N,1,1,87,2,6.00,3.00,N
1205,2019-04-17,08:16:38,8,42,0,Y,1,1,49,2,6.00,3.00,N
1207,2019-04-17,07:18:54,8,44,8352,Y,1,1,48,1,2.50,2.50,N
1209,2019-04-17,08:09:05,8,42,0,N,1,1,29,1,2.50,2.50,N
1211,2019-04-17,11:12:26,8,42,0,Y,1,1,23,1,2.50,2.50,N
1217,2019-04-17,10:57:21,8,42,0,N,1,1,24,1,3.00,3.00,N
1221,2019-04-17,10:11:53,8,6,0,N,1,1,32,1,3.00,3.00,N
1228,2019-04-17,07:21:11,8,42,8054,N,1,1,51,1,3.00,3.00,N
1243,2019-04-17,09:44:48,8,42,0,N,1,1,87,2,6.00,3.00,N
1246,2019-04-17,08:48:47,8,42,8246,N,1,1,53,1,3.00,3.00,N
1258,2019-04-17,07:16:05,8,44,0,Y,1,1,52,2,5.00,2.50,N
1260,2019-04-17,06:59:30,8,44,0,Y,1,1,42,2,5.00,2.50,N
1271,2019-04-17,08:53:58,8,6,8167,N,1,1,35,2,6.20,3.10,N
1276,2019-04-17,07:59:31,8,42,0,Y,1,1,22,2,4.00,2.00,N
1278,2019-04-17,09:09:03,8,6,0,Y,1,1,45,2,6.00,3.00,N
1280,2019-04-17,07:48:25,8,42,0,N,1,1,44,1,2.50,2.50,N
1286,2019-04-17,09:58:04,8,44,0,N,1,1,51,1,3.00,3.00,N
1301,2019-04-17,08:32:19,8,6,0,Y,1,1,31,2,4.40,2.20,N
1303,2019-04-17,10:53:24,8,42,0,N,1,1,52,1,2.50,2.50,N
1306,2019-04-17,08:02:05,8,42,0,N,1,1,38,1,3.75,3.75,N
1306,2019-04-17,08:02:05,8,42,0,N,1,2,64,2,1.60,0.80,N
1308,2019-04-17,08:28:35,8,6,0,N,1,1,39,1,4.25,4.25,N
1308,2019-04-17,08:28:35,8,6,0,N,1,2,84,1,0.80,0.80,N
1312,2019-04-17,10:25:14,8,42,0,N,1,1,44,2,5.00,2.50,N
1315,2019-04-17,10:03:48,8,44,0,N,1,1,53,2,6.00,3.00,N
1321,2019-04-17,06:32:20,8,42,0,N,1,1,42,2,5.00,2.50,N
1330,2019-04-17,06:32:00,8,6,8307,N,1,1,61,1,4.75,4.75,N
1337,2019-04-17,06:51:29,8,44,0,Y,1,1,41,2,8.50,4.25,N
1347,2019-04-17,07:07:28,8,42,0,Y,1,1,42,1,2.50,2.50,N
1350,2019-04-17,06:51:20,8,44,0,N,1,1,29,1,2.50,2.50,N
1353,2019-04-17,08:26:49,8,6,0,Y,1,1,30,2,6.00,3.00,N
1354,2019-04-17,10:47:46,8,44,0,N,1,1,37,1,3.00,3.00,N
1354,2019-04-17,10:47:46,8,44,0,N,1,2,64,1,0.80,0.80,N
1356,2019-04-17,06:48:31,8,44,0,Y,1,1,30,1,3.00,3.00,N
1357,2019-04-17,09:54:18,8,44,0,Y,1,1,48,1,2.50,2.50,N
1363,2019-04-17,06:41:50,8,42,8363,Y,1,1,27,2,7.00,3.50,N
1364,2019-04-17,07:02:57,8,44,0,Y,1,1,28,1,2.00,2.00,N
1365,2019-04-17,07:16:21,8,44,8405,Y,1,1,40,2,7.50,3.75,N
1365,2019-04-17,07:16:21,8,44,8405,Y,1,2,63,2,1.60,0.80,N
1366,2019-04-17,07:46:36,8,6,0,N,1,1,42,1,2.50,2.50,N
1371,2019-04-17,08:54:29,8,42,0,Y,1,1,45,1,3.00,3.00,N
1374,2019-04-17,06:46:04,8,6,0,Y,1,1,44,1,2.50,2.50,N
1375,2019-04-17,08:06:11,8,44,8282,Y,1,1,40,1,3.75,3.75,N
1375,2019-04-17,08:06:11,8,44,8282,Y,1,2,84,2,1.60,0.80,N
1376,2019-04-17,06:46:54,8,6,0,N,1,1,24,2,6.00,3.00,N
1377,2019-04-17,10:16:48,8,44,0,Y,1,1,30,2,6.00,3.00,N
1381,2019-04-17,06:43:54,8,42,0,Y,1,1,43,2,6.00,3.00,N
1395,2019-04-17,09:21:11,8,6,0,N,1,1,54,2,5.00,2.50,N
1399,2019-04-17,10:40:52,8,44,8401,Y,1,1,22,1,2.00,2.00,N
1406,2019-04-17,09:48:21,8,44,8418,N,1,1,30,1,3.00,3.00,N
1408,2019-04-17,08:14:01,8,44,0,Y,1,1,57,2,6.20,3.10,N
1418,2019-04-17,09:53:25,8,42,0,N,1,1,40,2,7.50,3.75,N
1418,2019-04-17,09:53:25,8,42,0,N,1,2,65,1,0.80,0.80,N
1419,2019-04-17,09:31:00,8,42,0,Y,1,1,42,2,5.00,2.50,N
1422,2019-04-17,10:43:49,8,6,0,N,1,1,50,2,5.00,2.50,N
1425,2019-04-17,09:55:47,8,42,0,N,1,4,87,1,2.10,2.10,Y
1425,2019-04-17,09:55:47,8,42,0,N,1,6,72,1,3.25,3.25,Y
1425,2019-04-17,09:55:47,8,42,0,N,8,8,8,8,360.00,45.00,N
1426,2019-04-17,06:42:57,8,6,0,N,1,4,87,1,2.10,2.10,Y
1426,2019-04-17,06:42:57,8,6,0,N,1,5,72,1,3.25,3.25,Y
1428,2019-04-17,10:12:37,8,6,0,Y,1,1,43,1,3.00,3.00,N
1432,2019-04-17,06:55:23,8,42,8222,N,1,1,50,2,5.00,2.50,N
1434,2019-04-17,10:52:31,8,44,0,Y,1,1,60,2,7.50,3.75,N
1435,2019-04-17,09:46:01,8,44,0,Y,1,1,60,1,3.75,3.75,N
1447,2019-04-17,08:26:41,8,44,8395,N,1,1,49,2,6.00,3.00,N
1449,2019-04-17,10:42:00,8,6,0,Y,1,1,33,2,7.00,3.50,N
1451,2019-04-17,08:11:55,8,6,0,N,1,1,25,2,4.40,2.20,N
1452,2019-04-17,10:32:56,8,42,8404,N,1,1,22,2,4.00,2.00,N
1453,2019-04-17,07:59:10,8,6,0,Y,1,1,35,1,3.10,3.10,N
1462,2019-04-17,06:53:27,8,44,0,Y,1,1,56,1,2.55,2.55,N
1464,2019-04-17,09:41:57,8,42,0,N,1,1,53,1,3.00,3.00,N
1468,2019-04-17,08:11:58,8,42,0,Y,1,1,26,2,6.00,3.00,N
1474,2019-04-17,10:31:43,8,6,8166,Y,1,1,24,2,6.00,3.00,N
1476,2019-04-17,11:08:36,8,42,8057,Y,1,1,46,1,2.50,2.50,N
1484,2019-04-17,09:22:36,8,6,0,Y,1,1,43,1,3.00,3.00,N
1493,2019-04-17,17:24:32,8,43,0,N,1,1,61,1,4.75,4.75,N
1500,2019-04-17,14:53:07,8,45,0,N,1,1,49,1,3.00,3.00,N
1552,2019-04-17,12:42:39,8,45,0,Y,1,1,41,1,4.25,4.25,N
1561,2019-04-17,19:00:52,8,45,0,Y,1,1,38,2,7.50,3.75,N
1561,2019-04-17,19:00:52,8,45,0,Y,1,2,65,1,0.80,0.80,N
1564,2019-04-17,18:54:44,8,45,0,Y,1,1,41,2,8.50,4.25,N
1564,2019-04-17,18:54:44,8,45,0,Y,1,2,84,2,1.60,0.80,N
1567,2019-04-17,14:21:52,8,43,0,Y,1,1,40,1,3.75,3.75,N
1567,2019-04-17,14:21:52,8,43,0,Y,1,2,65,2,1.60,0.80,N
1568,2019-04-17,19:37:11,8,43,0,N,1,1,43,2,6.00,3.00,N
1569,2019-04-17,19:19:01,8,45,8337,Y,1,1,28,2,4.00,2.00,N
1577,2019-04-17,13:27:12,8,43,0,Y,1,1,42,2,5.00,2.50,N
1586,2019-04-17,17:39:27,8,43,0,N,1,1,60,1,3.75,3.75,N
1588,2019-04-17,19:00:55,8,45,0,Y,1,1,33,1,3.50,3.50,N
1599,2019-04-17,12:19:10,8,45,0,Y,1,1,31,1,2.20,2.20,N
1603,2019-04-17,13:09:15,8,45,0,Y,1,1,45,1,3.00,3.00,N
1612,2019-04-17,15:03:11,8,45,0,Y,1,1,37,1,3.00,3.00,N
1616,2019-04-17,11:41:19,8,45,0,N,1,1,49,1,3.00,3.00,N
1628,2019-04-17,18:38:13,8,43,0,N,1,1,42,2,5.00,2.50,N
1629,2019-04-17,15:56:49,8,45,0,N,1,1,22,2,4.00,2.00,N
1633,2019-04-17,11:57:26,8,43,8074,N,1,1,60,2,7.50,3.75,N
1646,2019-04-17,12:17:19,8,45,8008,Y,1,1,56,1,2.55,2.55,N
1648,2019-04-17,17:41:29,8,43,0,N,1,1,23,1,2.50,2.50,N
1660,2019-04-17,18:09:35,8,45,0,N,1,1,61,1,4.75,4.75,N
1664,2019-04-17,16:16:59,8,43,8128,N,1,1,54,2,5.00,2.50,N
1665,2019-04-17,16:55:51,8,43,0,N,1,1,50,1,2.50,2.50,N
1676,2019-04-17,17:57:36,8,43,0,N,1,1,23,1,2.50,2.50,N
1678,2019-04-17,14:41:36,8,43,0,N,1,1,51,2,6.00,3.00,N
1679,2019-04-17,15:45:30,8,43,0,Y,1,1,41,1,4.25,4.25,N
1681,2019-04-17,16:17:33,8,45,0,Y,1,1,51,1,3.00,3.00,N
1683,2019-04-17,12:15:20,8,43,0,N,1,1,39,2,8.50,4.25,N
1683,2019-04-17,12:15:20,8,43,0,N,1,2,65,2,1.60,0.80,N
1690,2019-04-17,17:54:58,8,43,0,Y,1,1,53,1,3.00,3.00,N
1691,2019-04-17,17:05:56,8,43,8258,Y,1,1,87,2,6.00,3.00,N
1702,2019-04-17,12:24:00,8,45,8070,N,1,1,49,1,3.00,3.00,N
1704,2019-04-17,14:21:42,8,43,8108,N,1,1,40,1,3.75,3.75,N
1704,2019-04-17,14:21:42,8,43,8108,N,1,2,84,1,0.80,0.80,N
1708,2019-04-17,18:32:44,8,45,0,Y,1,1,40,1,3.75,3.75,N
1713,2019-04-17,15:14:20,8,45,0,Y,1,1,44,2,5.00,2.50,N
1714,2019-04-17,16:20:14,8,45,0,N,1,1,31,2,4.40,2.20,N
1715,2019-04-17,14:07:25,8,43,0,Y,1,1,32,2,6.00,3.00,N
1716,2019-04-17,17:24:18,8,45,0,N,1,1,50,1,2.50,2.50,N
1718,2019-04-17,11:40:15,8,45,0,N,1,1,48,2,5.00,2.50,N
1727,2019-04-17,16:03:44,8,43,8146,Y,1,1,26,2,6.00,3.00,N
1738,2019-04-17,19:34:44,8,43,0,Y,1,1,53,2,6.00,3.00,N
1739,2019-04-17,14:25:48,8,43,0,Y,1,1,38,1,3.75,3.75,N
1739,2019-04-17,14:25:48,8,43,0,Y,1,2,63,1,0.80,0.80,N
1742,2019-04-17,12:15:57,8,43,0,N,1,1,52,1,2.50,2.50,N
1743,2019-04-17,11:48:54,8,43,0,Y,1,1,33,2,7.00,3.50,N
1745,2019-04-17,12:03:34,8,45,0,Y,1,1,37,1,3.00,3.00,N
1745,2019-04-17,12:03:34,8,45,0,Y,1,2,64,2,1.60,0.80,N
1745,2019-04-17,12:03:34,8,45,0,Y,7,1,2,1,18.00,18.00,N
1747,2019-04-17,13:21:39,8,43,0,Y,1,1,43,1,3.00,3.00,N
